Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_Beta,LP_Sigcurv,hr12,hr23,Unc_PLEC_Expfactor,Unc_PLEC_Index,hr34,hr45,hr56,hr67,Variability_Index,Spectrum_Type,Unc_LP_beta,PLEC_Expfactor,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,FLAGS,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
4FGL J1820.4-1609,15.069911,-0.65812624,1771.1146,-19.53100077,2.6068604,0.08022371,0.02952577,0.77967995,0.9823422,-0.60589206,5.55E-04,0.07463091,-0.6919422,-0.73493105,-0.8602235,-0.23313081,2.339393183,PowerLaw,0.03939159,0.6666667,,,unk,NVSS J182023-161041,0,0.9986807,6,0.954086545,0.045913455,0.957686525,0.042313475,0.956828015,0.043171985,0.901363717,0.098636283,0,0,0,0
4FGL J1820.7-3217,0.7662464,-8.23293,1564.7008,-21.12832718,2.302127,0.26207778,0.5016834,3.6791334,0.9994976,-0.19454168,0.005507193,0.7030998,-0.26144606,-0.59107006,-0.7683371,-0.66775256,1.841363589,LogParabola,0.25334063,0.6666667,3FGL J1820.4-3217,,,,0,0,0,0.889552274,0.110447726,0.749161421,0.250838579,0.648876848,0.351123152,0.4801612,0.5198388,0,0.204,0.005,0.632
4FGL J1821.1-1422,16.724552,0.0252012,1286.7268,-19.446233,2.7466092,0.08729332,0.055272102,1.4587219,-0.5228903,-0.6924769,0.001941912,0.20191234,-0.7617748,-0.7816881,-0.82574606,-0.4746251,0.785172654,PowerLaw,0.044261407,0.6666667,1FGL J1821.1-1425c,,spp,SNR G016.7+00.1,0.8,0.8943083,0,0.868047653,0.131952347,0.944029448,0.055970552,0.762035746,0.237964254,0.840885843,0.159114157,0,0.001,0,0
4FGL J1821.4-1516,15.966827,-0.45636562,1180.4147,-19.77001103,2.8231905,0.306581,0.6591033,4.6799164,0.9966554,0.6366901,0.011971229,1.040079,-0.76850384,-0.8367934,-0.8605149,-0.99998647,1.735377157,LogParabola,0.30830455,0.6666667,,,spp,SNR G016.0-00.5,0.8,0,24,0.127083141,0.872916859,0.559552922,0.440447078,0.062781475,0.937218525,0.227090162,0.772909838,1,0.522,1,1
4FGL J1822.6-2502,7.4472227,-5.278068,1255.261,-21.01004496,2.550236,0.20729199,0.45680392,3.9623854,-0.5154528,-0.6968042,0.012313698,1.1615222,-0.6587092,-0.7306526,-0.99991506,0.42028376,1.571118801,LogParabola,0.09943241,0.6666667,,,,,0,0,16,0.659314901,0.340685099,0.770170667,0.229829333,0.696744162,0.303255838,0.312137904,0.687862096,0,0.149,0,1
4FGL J1822.8-1118,19.619411,1.0969604,2080.5674,-20.64651331,2.559203,0.20582281,0.18368106,2.0065606,0.9426097,-0.5881217,0.004199643,0.4643033,-0.75821006,-0.6974572,-0.8612557,-0.8852424,1.73206927,PowerLaw,0.12705567,0.6666667,,,,,0,0,8,0.778612918,0.221387082,0.93904978,0.06095022,0.757420841,0.242579159,0.560596364,0.439403636,0,0.002,0,0.169
4FGL J1822.9-4718,347.1098,-15.087724,1290.2534,-21.4087741,2.3480902,0.2109348,0.37310395,3.405183,0.6472653,-0.4064095,0.004142272,0.48667789,-0.37458992,-0.6029922,-0.9999982,-0.47130224,1.779094442,LogParabola,0.14204527,0.6666667,3FGL J1823.2-4722,,,,0,0,0,0.977209188,0.022790812,0.921868546,0.078131454,0.920667495,0.079332505,0.362617408,0.637382592,0,0.013,0,0.991
4FGL J1823.2+1209,40.72254,11.699215,1478.3717,-21.39622191,2.4530313,0.31527227,0.9999715,4.9670353,-0.3516692,-0.44522408,0.006818168,0.8241403,0.26856068,-0.8613474,-0.9999897,0.9609191,1.173064733,LogParabola,,0.6666667,,,,,0,0,2048,0.850925074,0.149074926,0.577004774,0.422995226,0.356894241,0.643105759,0.249137235,0.750862765,0,0.498,0.99,1
4FGL J1823.3-1340,17.596489,-0.1149143,2180.8418,-18.33430066,2.4408462,0.057498552,0.1977723,7.10845,0.92250305,0.29674393,6.90E-04,0.105631635,-0.6136987,-0.5996789,-0.81142616,-0.9695984,1.193092124,LogParabola,0.03846843,0.6666667,3FGL J1823.2-1339,3FHL J1823.3-1339,,,0,0,4,8.73E-04,0.999127487,0.553230668,0.446769332,0.006050344,0.993949656,0.110107449,0.889892551,1,0.521,1,1
4FGL J1823.8-3544,357.93054,-10.35016,1786.6832,-21.60965906,2.2418473,0.30362433,0.56041276,3.8165486,0.852189,0.99897486,0.007039043,0.8403772,-0.18642832,-0.50683236,-0.9997397,-0.838549,1.884694334,LogParabola,0.27389237,0.6666667,,,,,0,0,0,0.978283549,0.021716451,0.815503439,0.184496561,0.786740893,0.213259107,0.434844531,0.565155469,0,0.105,0,0.86
4FGL J1824.2+1231,41.17476,11.637483,966.596,-21.77786179,2.5386293,0.1769029,0.15736057,1.6345422,-0.99989146,0.9999774,0.003978325,0.37162247,-0.7647019,-0.7042728,-0.9993413,0.9819323,2.1157126,PowerLaw,0.11140235,0.6666667,,,,,0,0,16,0.993218075,0.006781925,0.958558071,0.041441929,0.984091976,0.015908024,0.855384598,0.144615402,0,0,0,0
4FGL J1824.2-0621,24.167805,3.1016934,2900.0522,-20.14555624,2.104123,0.1384399,0.6855405,8.350604,-0.9973893,0.9999345,0.00141836,0.25729358,0.13472144,-0.27856532,-0.79821306,-0.9999994,1.807374374,LogParabola,0.1371094,0.6666667,3FGL J1824.3-0620,3FHL J1824.3-0621,,,0,0,0,7.26E-04,0.999273996,0.570380212,0.429619788,0.081782941,0.918217059,0.275544624,0.724455376,1,0.501,1,1
4FGL J1824.2-5427,340.3189,-18.049017,1546.2705,-21.19602449,2.1827736,0.19236962,0.3288759,3.9943755,0.97988194,0.115369454,0.002692507,0.36146247,-0.22152077,-0.59932435,-0.9482503,-0.99958265,2.214274002,LogParabola,0.12315404,0.6666667,3FGL J1824.2-5427,,,,0,0,0,0.410820756,0.589179244,0.894159698,0.105840302,0.906490348,0.093509652,0.280925065,0.719074935,0.735,0.029,0,1
4FGL J1824.5-1351e,17.566952,-0.45319903,21837.018,-18.33694395,1.7586973,0.04287376,0.006180281,0.27721056,0.5546727,-0.34935886,5.58E-05,0.06193078,-0.36999017,-0.42415142,-0.41658545,-0.16691104,2.165581318,PowerLaw,0.017814754,0.6666667,3FGL J1824.5-1351e,,PWN,HESS J1825-137,,,4,0.274213654,0.725786346,0.93680993,0.06319007,0.508391861,0.491608139,0.96047452,0.03952548,1,0.013,0.432,0
4FGL J1824.7+2403,52.059532,16.281736,1746.0457,-22.20066112,2.255475,0.5204877,0.4773849,2.644565,-0.9955057,0.8812437,0.006880657,0.9757501,-0.47865537,-0.64570874,-0.867544,-0.9999192,1.953462858,PowerLaw,0.37023544,0.6666667,,,,,0,0,0,0.993125194,0.006874806,0.947012169,0.052987831,0.954296236,0.045703764,0.893361239,0.106638761,0,0.001,0,0
4FGL J1825.9-5614,338.64655,-18.923779,996.3768,-22.4394452,2.6100867,0.25465927,0.20151208,1.2596407,0.9994682,-0.67700404,0.021945445,1.6100321,-0.71269625,-0.8859901,-0.051978137,-0.9983699,1.675217556,PowerLaw,0.20106842,0.6666667,,,,,0,0,0,0.999870864,1.29E-04,0.96609478,0.03390522,0.995466678,0.004533322,0.951222514,0.048777486,0,0,0,0
4FGL J1826.2-1450,16.880955,-1.2905928,1031.0428,-17.71180683,2.6027844,0.023166476,0.12398613,8.691549,-0.15219614,-0.6344371,8.29E-04,0.07451137,-0.7016949,-0.7654654,-0.89721966,-0.3979129,1.928167096,LogParabola,0.014764562,0.6666667,3FGL J1826.2-1450,3FHL J1826.2-1451,HMB,LS 5039,1,0,512,0.017539458,0.982460542,0.545692452,0.454307548,0.018983325,0.981016675,0.549723509,0.450276491,1,0.534,1,0.232
4FGL J1826.2-2830,4.7081037,-7.5863667,1099.1316,-21.58417434,2.5108254,0.31152913,0.4383953,3.2247314,-0.53754425,0.12115288,0.015905138,1.2782077,-0.78770983,-0.47482434,-0.98111224,0.514579,1.550721238,LogParabola,0.22961318,0.6666667,,,,,0,0,257,0.269634069,0.730365931,0.856892041,0.143107959,0.818637078,0.181362922,0.435983811,0.564016189,1,0.026,0,0.858
4FGL J1826.5-1202c,19.398073,-0.058210082,1547.9056,-19.49997018,2.690005,0.20767285,0.49834907,4.8024807,0.8473513,-0.36588195,0.012588454,1.1943777,-0.56119436,-0.8601479,-0.99957144,-0.9812751,1.775163365,LogParabola,0.121429384,0.6666667,,,,,0,0,52,0.142996646,0.857003354,0.585958995,0.414041005,0.09145986,0.90854014,0.120124726,0.879875274,1,0.488,1,1
4FGL J1827.2+4303,71.17585,22.324213,2720.2185,-22.8392721,2.1520195,0.53274566,0.9845939,2.3384895,0.19037329,-0.9999648,0.007240788,0.15142947,0.999537,-0.2367603,-0.86041415,-0.9999762,1.79338218,PowerLaw,0.17909946,0.6666667,,,,,0,0,0,0.999401444,5.99E-04,0.947205767,0.052794233,0.976281589,0.023718411,0.945314021,0.054685979,0,0.002,0,0
4FGL J1827.5+1141,40.750946,10.5546,1504.7549,-20.66325061,2.2630563,0.12203682,0.36986014,5.3826723,0.99977803,-0.23766781,0.002588638,0.3262809,-0.42228022,-0.5274842,-0.972018,-0.9996871,2.544656426,LogParabola,0.09779073,0.6666667,3FGL J1827.7+1141,,,,0,0,0,0.06571539,0.93428461,0.642951413,0.357048587,0.481270875,0.518729125,0.074882398,0.925117602,1,0.406,0.651,1
4FGL J1828.0-1133,19.996693,-0.14374775,1608.496,-19.17239139,2.632066,0.1494973,0.46898887,5.7771697,-0.98489136,0.969485,0.004743793,0.48615664,-0.51508754,-0.8425107,-0.9970688,0.62669444,1.873194159,LogParabola,0.1500583,0.6666667,3FGL J1828.4-1121,,spp,SNR G020.0-00.2,0.8,0.82485604,6,0.004094697,0.995905303,0.583592627,0.416407373,0.226698906,0.773301094,0.076376538,0.923623462,1,0.488,1,1
4FGL J1828.1-1312,18.54916,-0.92235494,2025.566,-20.14050417,2.6589465,0.6898573,0.8616691,3.004539,-0.07469101,-0.46621802,0.002363177,0.45067722,0.1883574,-0.7669137,-0.8893011,-0.9998248,2.46020282,LogParabola,0.6427279,0.6666667,,,,,0,0,26,0.044762701,0.955237299,0.937695121,0.062304879,0.860809674,0.139190326,0.467360801,0.532639199,1,0.002,0,0.701
4FGL J1828.2-3252,0.9514446,-9.897877,2608.444,-22.06162328,2.1438606,0.2959484,0.33779356,2.2058039,-0.11964509,0.99829555,0.01309369,1.960569,-0.50123423,-0.48586145,-0.88401663,-0.28623465,2.39132145,PowerLaw,0.13412294,0.6666667,,,,,0,0,0,0.970604984,0.029395016,0.950545998,0.049454002,0.964570247,0.035429753,0.910767249,0.089232751,0,0,0,0
4FGL J1829.4-1256,18.92004,-1.0873206,2376.8958,-19.89334489,2.5789678,0.29047573,0.98548275,4.486926,0.64966756,0.33275884,0.007185518,0.8015064,-0.108768046,-0.7771043,-0.9997656,0.9935741,1.87989152,LogParabola,,0.6666667,3FGL J1829.7-1304,,spp,SNR G018.9-01.1,0.8,0,2048,0.20329912,0.79670088,0.623623726,0.376376274,0.191118112,0.808881888,0.161487685,0.838512315,1,0.422,0.998,1
4FGL J1829.5+4845,77.24787,23.498205,706.5694,-20.3629417,2.43234,0.03508377,0.053189088,2.378592,-0.1771542,-0.61127377,6.25E-04,0.05933109,-0.7329549,-0.6139088,-0.827324,-0.46209383,4.202350844,PowerLaw,0.021027558,0.6666667,3FGL J1829.6+4844,3FHL J1829.4+4845,css,3C 380,0.99849766,0.9982551,0,0.999654508,3.45E-04,0.962588447,0.037411553,0.999218097,7.82E-04,0.995632741,0.004367259,0,0,0,0
4FGL J1829.6-2545,7.5324645,-7.0083747,1054.9414,-21.44366794,2.607455,0.3452717,0.9890156,4.0603423,0.7929768,-0.6096941,0.008990753,0.031115102,-0.49111453,-0.9541565,-1,0.99999505,0.593470381,LogParabola,,0.6666667,,,,,0,0,2048,0.921856564,0.078143436,0.557530029,0.442469971,0.099478151,0.900521849,0.394369771,0.605630229,0,0.521,1,0.946
4FGL J1829.6-4310,351.5106,-14.503477,1873.9003,-21.83968673,2.2840438,0.3673039,0.99988353,3.1665962,0.88725066,-0.72890073,0.00443633,0.047454625,0.11813067,-0.70890623,-0.99996126,0.94263464,1.743591313,LogParabola,,0.6666667,,,,,0,0,2049,0.999413334,5.87E-04,0.896451645,0.103548355,0.939783868,0.060216132,0.809400209,0.190599791,0,0.032,0,0
4FGL J1830.0-1515c,16.948498,-2.2988122,7450.121,-21.49306131,1.9413356,0.18245922,-0.104119286,1.3998578,-0.9813466,0.8306367,2.47E-04,0.3868574,-0.7769317,-0.52888143,-0.36203057,-0.52720433,2.247545685,PowerLaw,0.10932901,0.6666667,,3FHL J1830.0-1518,,,0,0,32,0.995550862,0.004449138,0.954036536,0.045963464,0.99236828,0.00763172,0.987317055,0.012682945,0,0.001,0,0
4FGL J1830.1-0212c,28.522703,3.730009,1299.3022,-20.19764504,2.5972044,0.2197168,0.601476,4.6625357,-0.74685216,-0.0580533,0.008226103,0.82648396,-0.5605301,-0.82989365,-0.99998057,0.99963415,2.317151716,LogParabola,0.2300864,0.6666667,3FGL J1829.9-0203c,,,,0,0,36,0.899379022,0.100620978,0.765171656,0.234828344,0.749072923,0.250927077,0.137202273,0.862797727,0,0.162,0,1
4FGL J1830.1-1440,17.47052,-2.0428274,6952.443,-21.63909516,1.9853636,0.14756773,-0.13655424,1.6995211,-0.95485514,-0.61050206,7.86E-04,0.12911278,-0.581001,-0.72573584,-0.5988064,-0.12812142,1.993168708,PowerLaw,0.054229837,0.6666667,,,,,0,0,6,0.995440385,0.004559615,0.954448529,0.045551471,0.991590856,0.008409144,0.979492546,0.020507454,0,0,0,0
4FGL J1830.2-1005,21.543468,0.053399626,1396.2646,-19.46534444,2.7027261,0.1888981,0.40460998,5.034991,0.44565532,-0.5864415,0.00305389,0.36258376,-0.75968826,-0.8966168,-0.71861404,-0.9996682,1.397575282,LogParabola,0.1341938,0.6666667,1FGL J1829.6-1006c,,spp,SNR G021.5-00.1,0.8,0,20,0.036613564,0.963386436,0.579676102,0.420323898,0.117524421,0.882475579,0.459739766,0.540260234,1,0.494,1,0.722
4FGL J1830.7-1634,15.851746,-3.0368624,1419.6903,-20.00513193,2.3728235,0.1014806,0.22013333,3.353597,0.590493,-0.5853963,0.00116218,0.17022605,-0.47987387,-0.59202534,-0.81758094,-0.9998759,2.056053513,LogParabola,0.073363736,0.6666667,3FGL J1830.7-1630,,,,0,0,0,0.209115844,0.790884156,0.899351318,0.100648682,0.798811932,0.201188068,0.260209474,0.739790526,1,0.013,0,1
4FGL J1830.8-3132,2.411349,-9.806819,1742.9115,-20.95219891,2.203608,0.1578133,0.45767123,4.965875,-0.6352756,-0.5579935,0.002712933,0.35662374,0.10551843,-0.5620819,-0.78986615,-0.99994767,1.083359034,LogParabola,0.14582054,0.6666667,3FGL J1830.8-3136,,,,0,0,0,0.476847851,0.523152149,0.634899312,0.365100688,0.536203725,0.463796275,0.320106889,0.679893111,0.432,0.416,0.473,0.998
4FGL J1831.1-6503,329.93393,-22.348944,1600.85,-21.04342418,2.1353667,0.15484875,0.43015894,5.7714405,0.9816659,0.094580024,0.002269416,0.28971237,-0.30071393,-0.5584294,-0.89265305,-0.9998907,1.45499209,LogParabola,0.1168216,0.6666667,3FGL J1831.6-6503,,,,0,0,0,0.257375684,0.742624316,0.605393873,0.394606127,0.370699276,0.629300724,0.068879378,0.931120622,1,0.453,0.946,1
4FGL J1831.6-0223c,28.542376,3.3044167,2492.6436,-20.52204765,2.528091,0.19345921,0.170533,2.1123044,0.0212397,0.9430103,0.004611244,0.7146861,-0.650905,-0.7510316,-0.8202695,-0.995692,1.54263976,PowerLaw,0.11358333,0.6666667,3FGL J1831.7-0230,,,,0,0,48,0.936676207,0.063323793,0.917693165,0.082306835,0.672579416,0.327420584,0.506537758,0.493462242,0,0.011,0.28,0.458
4FGL J1832.3-1433,17.824179,-2.4668818,2433.766,-21.44684536,2.2939763,0.348921,0.5249931,2.6132326,-0.98969346,-0.81821144,0.005815474,0.9042334,0.97260004,-0.77912384,-0.45552474,-0.99977344,1.426757366,PowerLaw,0.30366874,0.6666667,,,spp,SNR G017.8-02.6,0.8,0,10,0.960315736,0.039684264,0.948538062,0.051461938,0.980650859,0.019349141,0.806832204,0.193167796,0,0.002,0,0
4FGL J1832.4-0152c,29.087566,3.3728452,2592.519,-20.9195339,2.399864,0.20376709,0.08899438,1.1023386,0.008193432,-0.6773576,0.001698505,0.37685126,-0.7010476,-0.73877525,-0.4822724,-0.9930911,0.84221335,PowerLaw,0.09759759,0.6666667,,,,,0,0,60,0.977790955,0.022209045,0.952718128,0.047281872,0.921747889,0.078252111,0.912202904,0.087797096,0,0,0,0
4FGL J1832.9-0913,22.617668,-0.13872088,1875.6998,-19.4733901,2.5690086,0.317396,0.5699241,4.8003707,-0.1309413,0.023676775,0.003415938,0.44685838,-0.46203974,-0.76039344,-0.8943026,-0.9758332,2.542658797,LogParabola,0.2866839,0.6666667,,,spp,SNR G022.7-00.2,0.8,0,282,0.01614102,0.98385898,0.77443048,0.22556952,0.541915826,0.458084174,0.148610547,0.851389453,1,0.171,0.361,1
4FGL J1833.0-3840,356.01675,-13.250003,1734.1371,-21.74663261,2.2664816,0.26336,0.5408518,4.0540333,-0.095923044,0.99937445,0.009307556,1.0057884,-0.5432887,-0.4994758,-0.9490106,-0.99685425,1.765721892,LogParabola,0.21955054,0.6666667,,,,,0,0,0,0.984639321,0.015360679,0.842559503,0.157440497,0.848931036,0.151068964,0.433117612,0.566882388,0,0.069,0,0.872
4FGL J1834.1-0706e,24.634247,0.5853185,5896.6284,-18.82948668,2.096681,0.054929182,0.072494075,2.5074527,-0.952341,0.3801468,1.95E-04,0.071568385,-0.41392413,-0.49293718,-0.62768024,-0.56613886,1.855017698,PowerLaw,0.03197567,0.6666667,3FGL J1833.9-0711,,SNR,SNR G024.7+00.6,,,0,0.969384127,0.030615873,0.944041041,0.055958959,0.886039487,0.113960513,0.934502451,0.065497549,0,0.006,0,0
4FGL J1834.2-0827c,23.455944,-0.07172557,1581.7582,-19.20112403,2.5529084,0.205086,0.6171693,5.407385,0.52994394,0.101292945,0.00393586,0.4670887,-0.52328676,-0.91526365,-0.6934279,-0.9964206,1.670052212,LogParabola,0.1081837,0.6666667,,,,,0,0,50,0.264296829,0.735703171,0.568468434,0.431531566,0.097343527,0.902656473,0.436378878,0.563621122,1,0.506,1,0.836
4FGL J1834.3+0613,36.54833,6.6345067,1456.2931,-21.0373973,2.4144068,0.24738863,0.64862555,3.648017,-0.8824043,-0.47066274,0.004341701,0.49001098,-0.3559274,-0.60668045,-1,0.9998749,0.79865386,LogParabola,0.26499858,0.6666667,,,,,0,0,0,0.633251605,0.366748395,0.679351654,0.320648346,0.635460145,0.364539855,0.221766673,0.778233327,0,0.337,0.026,1
4FGL J1834.5-0846e,23.201801,-0.27995965,5869.1826,-18.48825292,2.108636,0.04828826,0.040332522,1.5617392,-0.24140675,-0.48265028,1.06E-04,0.054993976,-0.47995746,-0.4716181,-0.67177415,-0.34818137,1.158112139,PowerLaw,0.025065983,0.6666667,3FGL J1834.5-0841,3FHL J1834.5-0846e,spp,W 41,,,4,0.977635144,0.022364856,0.942727404,0.057272596,0.79554409,0.20445591,0.952207986,0.047792014,0,0.008,0,0
4FGL J1834.7-0724c,24.434818,0.3115942,2160.2988,-19.2701603,2.498323,0.1885101,0.5198946,5.7011366,0.6704422,-0.54080373,0.015546171,1.9980813,-0.5251008,-0.7976498,-0.7640566,-0.9996982,2.57568107,LogParabola,0.1613295,0.6666667,,,,,0,0,48,0.738110898,0.261889102,0.668502509,0.331497491,0.261728044,0.738271956,0.432330374,0.567669626,0,0.353,0.997,0.835
4FGL J1834.9-0800,23.937635,-0.013645585,1640.7589,-19.24741547,2.590272,0.1773487,0.44682553,5.904979,-0.19445445,-0.23441008,0.003741684,0.40909854,-0.6412284,-0.7843689,-0.99990183,-0.862597,1.750772512,LogParabola,0.1248597,0.6666667,,,,,0,0,4,0.01971345,0.98028655,0.577765694,0.422234306,0.107508796,0.892491204,0.046937129,0.953062871,1,0.493,1,1
4FGL J1834.9-2819,5.748501,-9.213954,1397.1597,-21.28397043,2.424413,0.18238537,0.33448797,3.6615376,0.13887028,-0.66492075,0.00414562,0.40715674,-0.6954332,-0.65082157,-0.9989076,-0.92856294,2.689268224,LogParabola,0.13249803,0.6666667,,,,,0,0,16,0.953378138,0.046621862,0.941286706,0.058713294,0.923090477,0.076909523,0.619363033,0.380636967,0,0,0,0.028
4FGL J1835.3-2439,9.105238,-7.6770463,942.3503,-21.7052938,2.6432195,0.17137572,0.092326984,1.1184629,0.9662291,-0.7731272,0.003025238,0.29365277,-0.8470658,-0.526835,-0.8137593,-0.48173773,1.705771728,PowerLaw,0.09721688,0.6666667,,,,,0,0,16,0.973482672,0.026517328,0.957156632,0.042843368,0.949245678,0.050754322,0.899483228,0.100516772,0,0,0,0
4FGL J1835.7-3258,1.551928,-11.368054,1353.2633,-20.99826196,2.3110623,0.14242405,0.40065324,5.1562657,0.99971724,-0.26428878,0.003514011,0.3577329,-0.5984373,-0.59127814,-0.9348685,-0.999827,2.062031443,LogParabola,0.115268186,0.6666667,3FGL J1835.7-3258,,glc,NGC 6652,0.9859434,0.9946739,0,0.262115641,0.737884359,0.604212025,0.395787975,0.333290104,0.666709896,0.098970708,0.901029292,1,0.461,0.99,1
4FGL J1836.1+1143,41.723255,8.680411,2566.8486,-22.00997031,2.269788,0.22303991,0.19563892,1.934935,-0.8043958,0.9992293,0.003325969,0.50510716,-0.34206694,-0.75126934,-0.38058326,-0.9998162,1.566954788,PowerLaw,0.13257277,0.6666667,,,unk,87GB 183342.2+114143,0,0.85562813,0,0.997003207,0.002996793,0.952736727,0.047263273,0.979042477,0.020957523,0.935268471,0.064731529,0,0,0,0
4FGL J1836.5-0651e,25.13044,0.15830411,5554.75,-17.74586986,2.043117,0.027287005,0.028019024,2.099843,-0.5387433,0.7417679,7.55E-05,0.035218675,-0.52228826,-0.5596157,-0.5449711,-0.4607611,2.214393168,PowerLaw,0.011981775,0.6666667,3FGL J1836.5-0655e,3FHL J1836.5-0651e,pwn,HESS J1837-069,,,0,0.985566038,0.014433962,0.948888407,0.051111593,0.907320224,0.092679776,0.957598412,0.042401588,0,0.003,0,0
4FGL J1836.8-0727,24.645378,-0.17679332,1559.5079,-19.22498152,2.5332487,0.1962777,0.5522293,5.7616568,-0.6286054,0.8416255,0.006970278,0.7574584,-0.5521686,-0.8596684,-0.8364845,-0.99985605,1.711224889,LogParabola,0.1084292,0.6666667,0FGL J1836.1-0727,,unk,NVSS J183652-072453,0,0.9848152,18,0.196544612,0.803455388,0.569269148,0.430730852,0.140715244,0.859284756,0.098975219,0.901024781,1,0.504,1,1
4FGL J1836.9+4439,73.3764,21.130173,6139.668,-23.0697244,1.8188076,0.33268505,0.26386407,1.5852853,0.997723,-0.99958265,0.003106843,0.83940244,0.99581325,-0.39456096,-0.48606968,-0.36705238,2.154607575,PowerLaw,0.22978623,0.6666667,,,,,0,0,0,0.999563663,4.36E-04,0.954030181,0.045969819,0.993506435,0.006493565,0.991882386,0.008117614,0,0.001,0,0
4FGL J1837.6-2904,5.3210583,-10.067819,1004.8054,-21.52780451,2.5208619,0.18391003,0.38173035,2.8993058,-0.6566605,-0.48382014,0.008115632,0.59597975,-0.67342395,-0.7926745,-0.60482603,-0.9999901,3.17191602,PowerLaw,0.18849948,0.6666667,,,NOV,V5668 Sgr,1,0,0,0.995994262,0.004005738,0.958158874,0.041841126,0.995505601,0.004494399,0.919306831,0.080693169,0,0,0,0
4FGL J1838.0-0516,26.710873,0.56137925,2878.3184,-20.37830008,2.550199,0.540629,0.2995499,2.7260065,0.25034484,0.8015177,0.00652374,0.72977155,-0.6303537,-0.805345,-0.9997333,-0.9949095,1.808903452,PowerLaw,0.24057041,0.6666667,,,,,0,0,24,0.116850595,0.883149405,0.890467738,0.109532262,0.483833484,0.516166516,0.449918882,0.550081118,1,0.038,0.426,0.766
4FGL J1838.1-3352,0.93501914,-12.200508,1869.1279,-22.19412167,2.3390715,0.35258672,0.460402,2.7235181,0.99982506,-0.4251412,0.014273758,1.2121218,-0.4301136,-0.7589932,-0.5383381,-0.9998604,1.762812164,PowerLaw,0.3228704,0.6666667,,,,,0,0,0,0.994133377,0.005866623,0.915837932,0.084162068,0.868348994,0.131651006,0.866576194,0.133423806,0,0.009,0,0
4FGL J1838.2+3223,61.279366,16.705627,1567.3615,-22.04983076,2.3750656,0.20637101,0.26967674,2.3470433,-0.95174396,0.5922396,0.003464132,0.4108103,-0.5320906,-0.78104794,-0.81706333,-1,0.929524747,PowerLaw,0.15506633,0.6666667,,,,,0,0,16,0.988641456,0.011358544,0.900567877,0.099432123,0.858279744,0.141720256,0.869595988,0.130404012,0,0.012,0,0
4FGL J1838.3-2148,11.986076,-7.029828,2396.726,-21.88914735,2.2605777,0.42555377,0.6645512,2.1102123,0.30229315,0.9989661,0.004392135,0.78811187,-0.7557115,-0.26764655,-0.74746513,-0.99936056,0.901441996,PowerLaw,0.39998212,0.6666667,,,unk,1RXS J183818.2-214857,0,0.9040122,0,0.994461359,0.005538641,0.816507415,0.183492585,0.587980317,0.412019683,0.883980018,0.116019982,0,0.113,0.304,0
4FGL J1838.4-0545,26.325148,0.24996662,2947.168,-19.1817895,2.4396374,0.2347963,0.39591792,4.6038346,-0.51881146,-0.9747696,0.005108743,0.8232087,0.7273475,-0.67048967,-0.98815405,-0.9687406,1.287681823,LogParabola,0.1437309,0.6666667,,,,,0,0,16,0.125968803,0.874031197,0.757455308,0.242544692,0.336644535,0.663355465,0.162857442,0.837142558,1,0.208,1,1
4FGL J1838.4-0630c,25.65043,-0.08675464,3916.1963,-19.93760987,2.4187,0.80548936,0.29630217,2.2900646,0.9755307,-0.8961737,0.002103053,0.2690234,-0.5241492,-0.77508456,-0.84913427,-0.05859374,2.413909293,PowerLaw,0.4377338,0.6666667,,,,,0,0,62,0.07256729,0.92743271,0.951184612,0.048815388,0.872264035,0.127735965,0.528171157,0.471828843,1,0,0,0.345
4FGL J1838.5+3837,67.39661,18.882637,885.71136,-22.68270765,2.531125,0.21559946,0.026691744,0.26857132,-0.25627553,-0.85058105,0.002788539,0.33970723,-0.6733518,-0.4678206,-0.9991948,-0.9825213,2.276856191,PowerLaw,0.10061584,0.6666667,3FGL J1838.1+3827,,,,0,0,0,0.999212524,7.87E-04,0.961312124,0.038687876,0.997901186,0.002098814,0.992332362,0.007667638,0,0,0,0
4FGL J1838.9-0704e,25.226177,-0.46483928,11721.83,-19.03819576,1.833393,0.055665515,0.038128026,1.5913136,-0.892772,0.96677554,1.25E-04,0.09245148,-0.22046019,-0.4605614,-0.45126057,-0.2746111,2.790044832,PowerLaw,0.024937488,0.6666667,3FGL J1838.9-0646,3FHL J1838.9-0704e,pwn,HESS J1837-069,,,4,0.799414967,0.200585033,0.948664772,0.051335228,0.95722104,0.04277896,0.964959644,0.035040356,0,0.005,0,0
4FGL J1839.0-1502,18.129969,-4.1323023,1146.9036,-21.41796301,2.5772622,0.20468071,0.2265682,1.9152646,0.99881655,-0.5939729,0.003587554,0.45787218,-0.7933916,-0.48803374,-0.9994832,-0.99999356,2.25539751,PowerLaw,0.118625514,0.6666667,,,,,0,0,0,0.877770453,0.122229547,0.953794834,0.046205166,0.914579508,0.085420492,0.713730736,0.286269264,0,0,0,0
